donor,path,sha256,line,language,definition_kind,name,signature,semantic_record_ids
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,828,Python,def,consensus_relay,def consensus_relay(self) -> bool:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,834,Python,def,getN,"def getN(self, N: int) -> list[NodeConfig]:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,838,Python,def,specialize,"def specialize(self, **kwargs: Any) -> NodeConfig:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,856,Python,def,to_custom_jsonable,def to_custom_jsonable(self) -> CustomJsonable:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,862,Python,def,from_decoded_json,"def from_decoded_json(cls, obj: object) -> NodeConfig:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,874,Python,class,CLINodeConfigBuilder,class CLINodeConfigBuilder:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,899,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,923,Python,def,build,"def build(self, ns: argparse.Namespace) -> NodeConfig:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,952,Python,class,NetworkConfig,"class NetworkConfig(ToCustomJsonable, FromDecodedJson):",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,971,Python,def,register_argparser,def register_argparser(parser: argparse.ArgumentParser) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,976,Python,def,from_envargs,def from_envargs(ns: Optional[argparse.Namespace] = None) -> NetworkConfig:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,985,Python,def,to_custom_jsonable,def to_custom_jsonable(self) -> CustomJsonable:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,990,Python,def,from_decoded_json,"def from_decoded_json(cls, obj: object) -> NetworkConfig:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,995,Python,class,Network,"class Network(ToCustomJsonable, FromDecodedJson):",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,998,Python,def,__init__,"def __init__(self, config: Optional[NetworkConfig] = None) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1038,Python,def,v3_auth_voting_interval_seconds,def v3_auth_voting_interval_seconds(self) -> int:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1042,Python,def,dir,def dir(self) -> Path:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1050,Python,def,nodes,def nodes(self) -> Iterable[Node]:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1055,Python,def,from_nodes_dir,def from_nodes_dir(nodes_dir: Path) -> Network:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1066,Python,def,from_data_dir,def from_data_dir(data_dir: Optional[Path] = None) -> Network:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1085,Python,def,from_network_script_contents,def from_network_script_contents(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1102,Python,def,Require,def Require(feature: str) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1105,Python,def,ConfigureNodes,def ConfigureNodes(nodelist: list[NodeConfig]) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1108,Python,def,NodeWrapper,def NodeWrapper(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1130,Python,def,from_network_script_name,def from_network_script_name(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1148,Python,def,from_network_script_path,def from_network_script_path(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1160,Python,def,_add_node,"def _add_node(self, config: NodeConfig, nodenum: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1169,Python,def,addNodes,"def addNodes(self, configs: List[NodeConfig]) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1179,Python,def,_addRequirement,"def _addRequirement(self, requirement: str) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1185,Python,def,_create_new_nodes_dir,"def _create_new_nodes_dir(self, data_dir: Path) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1221,Python,def,get_familykey_path,"def get_familykey_path(self, ident: Optional[str], ext: bool = True) -> Path:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1238,Python,def,create_family_keys,def create_family_keys(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1264,Python,def,load_family_key_ids,def load_family_key_ids(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1269,Python,def,supported,def supported(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1286,Python,def,_exchange_restricted_discovery_keys,"def _exchange_restricted_discovery_keys(self, *, config_phase: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1333,Python,def,init,"def init(self, data_dir: Optional[Path] = None) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1339,Python,def,configure,"def configure(self, *, config_phase: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1400,Python,def,v3_bandwidths_path,def v3_bandwidths_path(self) -> Path:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1403,Python,def,_write_v3_bandwidths,"def _write_v3_bandwidths(self, *, config_phase: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1431,Python,def,_write_network_json,def _write_network_json(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1437,Python,def,to_custom_jsonable,def to_custom_jsonable(self) -> CustomJsonable:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1451,Python,def,from_decoded_json,"def from_decoded_json(cls, obj: object) -> Network:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1464,Python,def,status,"def status(self, *, launch_phase: int) -> bool:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1483,Python,def,restart,"def restart(self, *, launch_phase: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1492,Python,def,start,"def start(self, *, launch_phase: int) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1513,Python,def,hup,def hup(self) -> bool:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1520,Python,def,_all_bootstrapped,def _all_bootstrapped(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1621,Python,def,getDocTypeDisplayLimit,def getDocTypeDisplayLimit(self) -> int:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1628,Python,def,wait_for_bootstrap,def wait_for_bootstrap(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1741,Python,def,stop,def stop(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1769,Python,def,bootstrap,def bootstrap(self) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1791,Python,class,SubParsers,class SubParsers(Protocol):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1796,Python,def,add_parser,"def add_parser(self, name: str, **kwargs: Any) -> argparse.ArgumentParser: ...",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1799,Python,class,CLICommand,class CLICommand(ABC):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1814,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1843,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1849,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1854,Python,def,description,def description(cls) -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1859,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1863,Python,def,_get_subparser,def _get_subparser(self) -> argparse.ArgumentParser:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1871,Python,def,add_subparsers,def add_subparsers(parser: argparse.ArgumentParser) -> SubParsers:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1881,Python,def,run_selected_subcommand,def run_selected_subcommand(args: argparse.Namespace) -> None:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1888,Python,class,PrintPhasesCLICommand,class PrintPhasesCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1891,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1896,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1903,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1910,Python,class,SupportedCLICommand,class SupportedCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1913,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1918,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1925,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1929,Python,class,InitCLICommand,class InitCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1932,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1937,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1941,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1945,Python,class,ConfigureCLICommand,class ConfigureCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1946,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1959,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1964,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1968,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1972,Python,class,StatusCLICommand,class StatusCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1973,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1986,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1991,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,1999,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2006,Python,class,RestartCLICommand,class RestartCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2007,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2020,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2025,Python,def,help,def help() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2029,Python,def,run,"def run(self, network: Network, ns: argparse.Namespace) -> None:",PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2033,Python,class,StartCLICommand,class StartCLICommand(CLICommand):,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2034,Python,def,__init__,def __init__(,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
chutney,lib/chutney/TorNet.py,5e6caee62acb3fbbe16ace7ce5ad176b744191d5768461669c661760071309b7,2047,Python,def,name,def name() -> str:,PR236-S003;PR236-S058;PR236-S059;PR236-S060;PR236-S078
