donor,path,sha256,language,kind,symbol,line,snippet,semantic_record_ids,post_refactor_229_review
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,defaultRawNetworkStateFlow,133,internal fun ConnectivityManager.defaultRawNetworkStateFlow(): Flow<RawNetworkState?> =,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,reduce,136,private fun RawNetworkState?.reduce(event: NetworkEvent): RawNetworkState? =,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,interface,NetworkEvent,148,sealed interface NetworkEvent {,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,Available,149,data class Available(val network: Network) : NetworkEvent,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,object,Unavailable,151,data object Unavailable : NetworkEvent,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,LinkPropertiesChanged,153,"data class LinkPropertiesChanged(val network: Network, val linkProperties: LinkProperties) :",PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,CapabilitiesChanged,156,data class CapabilitiesChanged(,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,BlockedStatusChanged,161,"data class BlockedStatusChanged(val network: Network, val blocked: Boolean) : NetworkEvent",PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,Losing,163,"data class Losing(val network: Network, val maxMsToLive: Int) : NetworkEvent",PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,Lost,165,data class Lost(val network: Network) : NetworkEvent,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,class,RawNetworkState,168,data class RawNetworkState(,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,activeRawNetworkState,176,internal fun ConnectivityManager.activeRawNetworkState(): RawNetworkState? =,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,hasInternetConnectivity,210,fun ConnectivityManager.hasInternetConnectivity(,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,resolveConnectivityStatus,231,internal fun resolveConnectivityStatus(,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,toConnectivityStatus,245,private fun RawNetworkState?.toConnectivityStatus() =,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/ConnectivityManagerUtil.kt,e7bf980bfaf4d0e209b2299a25ea09574552b62418cd0783cd0595869445ae01,kotlin,fun,isVpn,248,private fun RawNetworkState?.isVpn(): Boolean =,PR229-F02072,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/TalpidSdkUtils.kt,00fe4581ed7c90e0e6653d9931767a8b7e129bf87f77f13951ec4cb3a267c692,kotlin,object,TalpidSdkUtils,6,object TalpidSdkUtils {,PR229-F02073,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/TalpidSdkUtils.kt,00fe4581ed7c90e0e6653d9931767a8b7e129bf87f77f13951ec4cb3a267c692,kotlin,fun,setMeteredIfSupported,7,fun VpnService.Builder.setMeteredIfSupported(isMetered: Boolean) {,PR229-F02073,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,class,UnderlyingConnectivityStatusResolver,14,class UnderlyingConnectivityStatusResolver(,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,currentStatus,17,fun currentStatus(): Connectivity =,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,hasIpv4,20,private fun hasIpv4(): Boolean =,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,hasIpv6,23,private fun hasIpv6(): Boolean =,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,hasIpVersion,34,private fun hasIpVersion(,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,openSocket,56,"private fun openSocket(): Either<Throwable, DatagramSocket> =",PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,connectSafe,59,"private fun DatagramSocket.connectSafe(address: InetSocketAddress): Either<Throwable, Unit> =",PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/talpid/src/main/kotlin/net/mullvad/talpid/util/UnderlyingConnectivityStatusResolver.kt,4bc41f35c32293b3ff5453ceef95cb5265c645667f88eaa8c4f00c2e042c3197,kotlin,fun,toIpVersionString,64,private fun InetSocketAddress.toIpVersionString(): String =,PR229-F02074,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NavigationDrawerTv.kt,addf50ecffb19101408e0865b969ddc316396e1d4f83356244e0b0a9282eba46,kotlin,class,DrawerValueProvider,52,private class DrawerValueProvider : PreviewParameterProvider<DrawerValue> {,PR229-F02077,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NavigationDrawerTv.kt,addf50ecffb19101408e0865b969ddc316396e1d4f83356244e0b0a9282eba46,kotlin,fun,PreviewNavigationDrawerTvClosed,59,private fun PreviewNavigationDrawerTvClosed(,PR229-F02077,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NavigationDrawerTv.kt,addf50ecffb19101408e0865b969ddc316396e1d4f83356244e0b0a9282eba46,kotlin,fun,NavigationDrawerTv,76,fun NavigationDrawerTv(,PR229-F02077,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NavigationDrawerTv.kt,addf50ecffb19101408e0865b969ddc316396e1d4f83356244e0b0a9282eba46,kotlin,fun,DrawerItemTv,146,private fun NavigationDrawerScope.DrawerItemTv(,PR229-F02077,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NavigationDrawerTv.kt,addf50ecffb19101408e0865b969ddc316396e1d4f83356244e0b0a9282eba46,kotlin,fun,NavigationDrawerTvHeader,175,private fun NavigationDrawerTvHeader(,PR229-F02077,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NotificationBannerTv.kt,654ee15bd4c20d8e68892c77283dbbab1baa58d5c1d2982f6f02fc5ce520a513,kotlin,fun,PreviewNotificationBannerTv,19,private fun PreviewNotificationBannerTv() {,PR229-F02078,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/tv/src/main/kotlin/net/mullvad/mullvadvpn/lib/tv/NotificationBannerTv.kt,654ee15bd4c20d8e68892c77283dbbab1baa58d5c1d2982f6f02fc5ce520a513,kotlin,fun,NotificationBannerTv,37,fun NotificationBannerTv(,PR229-F02078,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/Accordion.kt,cb2f3d6c6e782cdc3a98054593e220d496c9022e429d836455c59aa4f5494db8,kotlin,fun,Accordion,35,fun Accordion(,PR229-F02081,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/Accordion.kt,cb2f3d6c6e782cdc3a98054593e220d496c9022e429d836455c59aa4f5494db8,kotlin,fun,PreviewAccordion,93,private fun PreviewAccordion() {,PR229-F02081,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AccountNumberView.kt,1af03d2f4334f708e3b21c6066085136282f42a60ce42e491a1007f4e77ecb91,kotlin,fun,AccountNumberView,10,fun AccountNumberView(,PR229-F02082,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedIconButton.kt,8e10c73746c281c7ba82e635c32f242d53b619ec025981bc790a7a69253f99bb,kotlin,fun,AnimatedIconButton,19,fun AnimatedIconButton(,PR229-F02083,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedIconButton.kt,8e10c73746c281c7ba82e635c32f242d53b619ec025981bc790a7a69253f99bb,kotlin,class,ButtonState,75,enum class ButtonState {,PR229-F02083,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedNotificationBanner.kt,4090e727dcd2df8fcc1e44f495933ead3519c2395d187b66c6a653cbe3dbc3f6,kotlin,fun,AnimatedNotificationBanner,44,fun AnimatedNotificationBanner(,PR229-F02084,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedNotificationBanner.kt,4090e727dcd2df8fcc1e44f495933ead3519c2395d187b66c6a653cbe3dbc3f6,kotlin,fun,Notification,99,"private fun Notification(modifier: Modifier = Modifier, notificationBannerData: NotificationData) {",PR229-F02084,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedNotificationBanner.kt,4090e727dcd2df8fcc1e44f495933ead3519c2395d187b66c6a653cbe3dbc3f6,kotlin,fun,NotificationDot,200,"private fun NotificationDot(statusLevel: StatusLevel, modifier: Modifier) {",PR229-F02084,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnimatedNotificationBanner.kt,4090e727dcd2df8fcc1e44f495933ead3519c2395d187b66c6a653cbe3dbc3f6,kotlin,fun,NotificationAction,219,private fun NotificationAction(,PR229-F02084,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnnotatedString.kt,098ba1c4b390bafe00d63ca2f0d5457c81563b8cdf227b903ead44242476eccc,kotlin,fun,toAnnotatedString,16,fun HighlightedString.toAnnotatedString(highlightColor: Color): AnnotatedString =,PR229-F02085,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/AnnotatedString.kt,098ba1c4b390bafe00d63ca2f0d5457c81563b8cdf227b903ead44242476eccc,kotlin,fun,toAnnotatedString,24,fun CharSequence.toAnnotatedString(): AnnotatedString =,PR229-F02085,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/CheckboxConfirmation.kt,cb2d55adcbe7a85da4701b279e729d3d11c1ef7cf73291ada64383a60e279b7c,kotlin,fun,CheckboxConfirmation,23,fun CheckboxConfirmation(,PR229-F02086,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/CopyableObfuscationView.kt,88da7d94e6c167cd9e8d44d8fb30974912a7176b31fe9c2d6afc2eabeb711ee9,kotlin,fun,PreviewCopyableObfuscationView,25,private fun PreviewCopyableObfuscationView() {,PR229-F02087,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/CopyableObfuscationView.kt,88da7d94e6c167cd9e8d44d8fb30974912a7176b31fe9c2d6afc2eabeb711ee9,kotlin,fun,CopyableObfuscationView,30,fun CopyableObfuscationView(,PR229-F02087,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/CopyableObfuscationView.kt,88da7d94e6c167cd9e8d44d8fb30974912a7176b31fe9c2d6afc2eabeb711ee9,kotlin,fun,CopyAnimatedIconButton,60,fun CopyAnimatedIconButton(onClick: () -> Unit) {,PR229-F02087,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/DividerButton.kt,5a8ddd5744fa0370a2f4b82ea213cb97aeb38c978374dca8d6a656bb753c3fc6,kotlin,fun,PreviewDividerButton,25,private fun PreviewDividerButton() {,PR229-F02088,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/DividerButton.kt,5a8ddd5744fa0370a2f4b82ea213cb97aeb38c978374dca8d6a656bb753c3fc6,kotlin,fun,DividerButton,30,fun DividerButton(,PR229-F02088,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/ExpandChevron.kt,f778e0d065fc4c55ff132012011cc08e1744e96a78ec1ec534121207a538b75f,kotlin,fun,PreviewChevron,21,private fun PreviewChevron() {,PR229-F02089,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/ExpandChevron.kt,f778e0d065fc4c55ff132012011cc08e1744e96a78ec1ec534121207a538b75f,kotlin,fun,ExpandChevron,33,"fun ExpandChevron(modifier: Modifier = Modifier, isExpanded: Boolean) {",PR229-F02089,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/ExpandChevron.kt,f778e0d065fc4c55ff132012011cc08e1744e96a78ec1ec534121207a538b75f,kotlin,fun,ExpandChevronDivider,56,fun ExpandChevronDivider(,PR229-F02089,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,object,AnimationKey,71,private object AnimationKey {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,PreviewCollapsibleSinglehopSelector,84,private fun PreviewCollapsibleSinglehopSelector() {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,PreviewCollapsibleMultihopSelector,111,private fun PreviewCollapsibleMultihopSelector() {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,PreviewMultihopSelector,148,private fun PreviewMultihopSelector() {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,MultihopSelector,181,fun MultihopSelector(,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,PreviewSinglehopSelector,406,private fun PreviewSinglehopSelector() {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,Singlehop,426,fun Singlehop(,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,PreviewHop,546,private fun PreviewHop() {,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,Hop,595,private fun Hop(,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,fun,LocationHint,657,private fun LocationHint(,PR229-F02090,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,android/lib/ui/component/src/main/kotlin/net/mullvad/mullvadvpn/lib/ui/component/HopSelector.kt,1ce467dca901c29805702764eadc6215cbf78852f325cf29e0882be3fa4c98fe,kotlin,class,HopSelectorColors,689,class HopSelectorColors(,PR229-F02090,definition-indexed-on-fresh-bytes
