donor,path,language,symbol,kind,line,surface_sha256,semantic_record_ids,resolution,notes
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,serverName,var,214,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,alpn,val,215,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,minVersion,val,216,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,maxVersion,val,217,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,preferServerCipherSuites,val,218,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,cipherSuites,val,219,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,fingerprint,val,220,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,certificates,val,221,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,disableSystemRoot,val,222,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,enableSessionResumption,val,223,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,echConfigList,var,224,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,verifyPeerCertByName,var,225,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,pinnedPeerCertSha256,var,226,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,publicKey,var,228,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,shortId,var,229,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,spiderX,var,230,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,mldsa65Verify,var,231,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,QuicSettingBean,class,234,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,security,var,235,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,key,var,236,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,header,var,237,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,HeaderBean,class,239,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,GrpcSettingsBean,class,242,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,serviceName,var,243,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,authority,var,244,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,multiMode,var,245,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,idle_timeout,var,246,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,health_check_timeout,var,247,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,HysteriaSettingsBean,class,250,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,version,var,251,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,auth,var,252,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,FinalMaskBean,class,256,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,tcp,var,257,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,udp,var,258,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,quicParams,var,259,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,MaskBean,class,261,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,type,var,262,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,settings,var,263,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,MaskSettingsBean,class,265,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,password,val,266,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,header,val,267,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,value,val,268,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,packets,val,270,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,length,val,271,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,delay,val,272,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,maxSplit,val,273,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,reset,val,275,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,noise,val,276,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,NoiseMaskBean,class,278,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,rand,val,279,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,delay,val,283,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,QuicParamsBean,class,288,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,congestion,var,289,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,brutalUp,var,290,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,brutalDown,var,291,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,udpHop,var,292,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,UdpHopBean,class,295,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,ports,var,296,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,interval,var,297,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,MuxBean,class,303,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,enabled,var,304,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,concurrency,var,305,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,xudpConcurrency,var,306,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,xudpProxyUDP443,var,307,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,getServerAddress,fun,310,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,getServerPort,fun,318,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,ensureSockopt,fun,326,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,stream,val,327,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,sockopt,val,331,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,DnsBean,class,339,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,servers,var,340,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,hosts,var,341,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,clientIp,val,342,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,disableCache,val,343,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,queryStrategy,val,344,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,enableParallelQuery,val,345,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,tag,val,346,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,ServersBean,class,348,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,address,var,349,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,port,var,350,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,domains,var,351,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,expectIPs,var,352,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,clientIp,val,353,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,skipFallback,val,354,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,tag,val,355,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,RoutingBean,class,359,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,domainStrategy,var,360,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,domainMatcher,var,361,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,rules,var,362,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,balancers,var,363,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,RulesBean,class,366,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,type,var,367,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,ip,var,368,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,domain,var,369,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,process,var,370,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,outboundTag,var,371,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,balancerTag,var,372,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,port,var,373,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,sourcePort,val,374,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/dto/V2rayConfig.kt,kotlin,network,val,375,5218ac7fad8deca26d0f7f8ae48b536a67efa41a80a3c286b551a971c75e347c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
