donor,path,direct_surface_count,recursive_surface_count,semantic_record_ids,notes
strongswan-master,testing/tests/ikev2/redirect-active/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/redirect-active/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-multi-ke/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-ppk/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-cert-pss/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec,5,20,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts,0,15,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/carol,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/carol/etc,3,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/carol/etc/swanctl,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/dave,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/dave/etc,3,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/dave/etc/swanctl,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/moon,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/moon/etc,3,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-dnssec/hosts/moon/etc/swanctl,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa,5,9,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts,0,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-id-rsa/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa,5,9,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts,0,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-rsa/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa,5,13,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts,0,8,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/carol,0,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/carol/etc,1,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/carol/etc/ipsec.d,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/moon,0,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/moon/etc,1,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/moon/etc/ipsec.d,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-aka-sql-rsa/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-dynamic/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius,5,17,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts,0,12,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice/etc,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice/etc/freeradius,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice/etc/freeradius/3.0,2,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice/etc/freeradius/3.0/mods-available,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/alice/etc/freeradius/3.0/sites-available,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/moon,0,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/moon/etc,2,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-framed-ip-radius/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch,5,11,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts,0,6,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/moon,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/moon/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-id-switch/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius,5,17,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts,0,12,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice/etc,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice/etc/freeradius,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice/etc/freeradius/3.0,2,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice/etc/freeradius/3.0/mods-available,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/alice/etc/freeradius/3.0/sites-available,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/dave,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/dave/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/dave/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/moon,0,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/moon/etc,2,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-class-radius/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius,5,15,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts,0,10,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice/etc,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice/etc/freeradius,0,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice/etc/freeradius/3.0,2,5,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice/etc/freeradius/3.0/mods-available,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/alice/etc/freeradius/3.0/sites-available,2,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/carol/etc,1,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/carol/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/moon,0,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/moon/etc,2,3,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-radius/hosts/moon/etc/swanctl,1,1,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-rsa,5,9,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-rsa/hosts,0,4,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-rsa/hosts/carol,0,2,S7-010,descendant-accountability
strongswan-master,testing/tests/ikev2/rw-eap-md5-id-rsa/hosts/carol/etc,1,2,S7-010,descendant-accountability
