donor,path,language,symbol,file_sha256
LEGION2-main,src/components/HostTable.tsx,TypeScript,hosts,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,getServices,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,loadServices,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,formatTimestamp,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,date,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,getOSIcon,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,toggleHostExpansion,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,newExpanded,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,getActiveServiceCount,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,services,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/HostTable.tsx,TypeScript,getTotalServiceCount,e6ecc350d0d5f6818c9d9295586ea79ba8f9c57e92d91bd977111261f69c242b
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,PortInfo,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,VulnerabilityInfo,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,CveDetail,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,ServiceStatisticsInfo,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,ResultViewerProps,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,portsChanged,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,oldPortsMap,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,key,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,oldPort,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,vulnerabilitiesChanged,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,oldVulnsMap,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,oldVuln,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,ResultViewer,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,hosts,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,loadServices,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,currentHost,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,loadVulnerabilities,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,loadServiceStats,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,runVulnerabilityScan,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,ports,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,result,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,fetchCveDetails,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,detail,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,next,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,toggleVulnExpanded,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,loadPorts,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,unlisten,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,hostIp,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,intervalId,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,allVulnerabilities,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,allPorts,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,getSeverityColor,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,exportResults,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,data,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,blob,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,url,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,a,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,vulnKey,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,isExpanded,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,cveDetail,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,references,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,description,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ResultViewer.tsx,TypeScript,cvssScore,e810770fe8bd9d2cbb8f753e68aa68ca900c7b8969c8ae50c06bfa6629b30a7f
LEGION2-main,src/components/ScanForm.tsx,TypeScript,ScanFormProps,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,ScanMethod,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,Timing,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,FlagState,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,ScanForm,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,cancelScan,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,toggleFlag,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,buildExtraArgs,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,args,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,validateForm,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,newErrors,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,handleSubmit,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,config,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,scanMethods,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,timingLevels,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ScanForm.tsx,TypeScript,flagButtons,0b3a1eda670d2e9d3a9fae7f89fe36814f604dcb2cf3d82cf2a4eb3976a57f88
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,ServiceTableProps,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,ServiceTable,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,services,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,loading,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,loadServiceCves,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,getServiceCves,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,filteredAndSortedServices,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,filtered,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,query,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,comparison,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,toggleServiceExpansion,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,key,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,newExpanded,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,getSeverityColor,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,getStateColor,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,isExpanded,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceTable.tsx,TypeScript,cves,e5a388977307f2063288a8ca77204c8277d3149c22c7ab5499e59188a899a59c
LEGION2-main,src/components/ServiceEnrichment.tsx,TypeScript,ServiceEnrichmentProps,b6e7378844acc0f877ccb6c060eccd34b56a4b2a2e10778b0c0ae980966c7bf9
LEGION2-main,src/components/ServiceEnrichment.tsx,TypeScript,ServiceEnrichment,b6e7378844acc0f877ccb6c060eccd34b56a4b2a2e10778b0c0ae980966c7bf9
LEGION2-main,src/components/ServiceEnrichment.tsx,TypeScript,handleEnrich,b6e7378844acc0f877ccb6c060eccd34b56a4b2a2e10778b0c0ae980966c7bf9
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,ToolOutputProps,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,ToolOutput,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,bottomRef,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,tools,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,filteredOutputs,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,searchLower,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,copyToClipboard,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,exportOutput,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,data,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,blob,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,url,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,a,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,toggleExpanded,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,newExpanded,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,getStatusColor,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,formatDuration,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,seconds,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,minutes,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,isExpanded,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ToolOutput.tsx,TypeScript,hasStderr,9dd61a9e39d39db824b766830d01b355eaeec780f629c9bad3f21ce9e143dcad
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,CapabilityStatus,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,EnhancedScannerPanel,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,hosts,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,terminalRef,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,scanStartTimeRef,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,loadExistingHosts,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,existingHosts,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,handleFixCapabilities,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,updated,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,interval,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,handleClearDatabase,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,deleted,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,handleStartScan,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,handleHostSelect,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,formatDuration,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,mins,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,secs,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,getScanStatusIcon,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScannerPanel.tsx,TypeScript,getScanStatusText,26b7e7af2b8172b8a86ece28a34030048e3409e5e06f20c7cf94ea0c3d5cd5ab
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,ScanProgressProps,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,ScanProgress,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,cancelled,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,poll,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,p,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/components/ScanProgress.tsx,TypeScript,handleCancel,010f8b7ae2d379e9f234b70ca11ae9e19bd337413270cb4f27184cceb227ac43
LEGION2-main,src/services/tauriApi.ts,TypeScript,startScan,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,request,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,scanId,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,getScanProgress,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,result,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,getScanStatistics,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,isScanning,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,active,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,cancelNetworkScan,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,subscribeObs,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,unsubs,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/tauriApi.ts,TypeScript,scanAPI,17a952d794e1f3dbbb12808fbd54a9a897b4c26a22559ae122070cd15ad3033b
LEGION2-main,src/services/legionService.ts,TypeScript,engineExecute,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,subscribeObs,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,unsubs,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,startScan,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,extraArgs,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,plan,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,buildExtraArgs,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,args,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/services/legionService.ts,TypeScript,customArgs,605cd3050b8bbd711f94dac421933ebd14047b11891ce7e9481c2610036874d7
LEGION2-main,src/types/scanning.ts,TypeScript,ScanConfig,6d631453494387a244c2e4d27b9d0980b2afa83fb7adf197479c53f1103a9ad0
LEGION2-main,src/types/scanning.ts,TypeScript,Plan,6d631453494387a244c2e4d27b9d0980b2afa83fb7adf197479c53f1103a9ad0
LEGION2-main,src/types/scanning.ts,TypeScript,ScanType,6d631453494387a244c2e4d27b9d0980b2afa83fb7adf197479c53f1103a9ad0
LEGION2-main,src/types/scanning.ts,TypeScript,ScanTiming,6d631453494387a244c2e4d27b9d0980b2afa83fb7adf197479c53f1103a9ad0
