wave,donor,path,kind,symbol,line
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,proxyProviderRouter,11
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,getProviders,24
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,getProvider,30
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,updateProvider,36
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,healthCheckProvider,46
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,parseProviderName,52
post-refactor-20b,sing-box-dev-next,experimental/clashapi/provider.go,go_func,findProviderByName,60
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,proxyRouter,24
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,parseProxyName,37
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,findProxyByName,45
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,proxyInfo,61
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,getProxies,86
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,getProxy,145
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_type,UpdateProxyRequest,158
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,updateProxy,162
post-refactor-20b,sing-box-dev-next,experimental/clashapi/proxies.go,go_func,getProxyDelay,187
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ruleprovider.go,go_func,ruleProviderRouter,10
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ruleprovider.go,go_func,getRuleProviders,22
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ruleprovider.go,go_func,getRuleProvider,28
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ruleprovider.go,go_func,updateRuleProvider,34
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ruleprovider.go,go_func,findRuleProviderByName,44
post-refactor-20b,sing-box-dev-next,experimental/clashapi/rules.go,go_func,ruleRouter,12
post-refactor-20b,sing-box-dev-next,experimental/clashapi/rules.go,go_type,Rule,18
post-refactor-20b,sing-box-dev-next,experimental/clashapi/rules.go,go_func,getRules,24
post-refactor-20b,sing-box-dev-next,experimental/clashapi/script.go,go_func,scriptRouter,10
post-refactor-20b,sing-box-dev-next,experimental/clashapi/script.go,go_func,testScript,22
post-refactor-20b,sing-box-dev-next,experimental/clashapi/script.go,go_type,PatchScriptRequest,77
post-refactor-20b,sing-box-dev-next,experimental/clashapi/script.go,go_func,patchScript,81
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,init,37
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_type,Server,43
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,NewServer,65
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,Name,144
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,Start,148
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,Close,191
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,Mode,199
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,ModeList,203
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,SetModeUpdateHook,207
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,SetMode,211
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,HistoryStorage,238
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,TrafficManager,242
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,RoutedConnection,246
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,RoutedPacketConnection,250
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,authentication,254
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,hello,290
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_type,Traffic,301
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,traffic,306
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_type,Log,353
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,getLogs,358
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server.go,go_func,version,426
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_fs.go,go_type,Dir,5
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_fs.go,go_func,Open,7
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_fs.go,go_type,fileWrapper,16
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,checkAndDownloadExternalUI,23
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,downloadExternalUI,39
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,downloadZIP,87
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,downloadZIPEntry,129
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,removeAllInDirectory,143
post-refactor-20b,sing-box-dev-next,experimental/clashapi/server_resources.go,go_func,zipIsInSingleDirectory,153
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_type,Manager,18
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,NewManager,29
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Join,33
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Leave,37
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,PushUploaded,51
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,PushDownloaded,55
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Total,59
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,ConnectionsLen,63
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Connections,67
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,ClosedConnections,76
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Connection,82
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,Snapshot,90
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,ResetStatistic,111
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_type,Snapshot,116
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/manager.go,go_func,MarshalJSON,123
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_type,TrackerMetadata,18
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,MarshalJSON,31
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_type,Tracker,89
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_type,TCPConn,94
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Metadata,100
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Close,104
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Upstream,109
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,ReaderReplaceable,113
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,WriterReplaceable,117
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,NewTCPTracker,121
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_type,UDPConn,175
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Metadata,181
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Close,185
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,Upstream,190
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,ReaderReplaceable,194
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,WriterReplaceable,198
post-refactor-20b,sing-box-dev-next,experimental/clashapi/trafficontrol/tracker.go,go_func,NewUDPTracker,202
post-refactor-20b,sing-box-dev-next,experimental/deprecated/constants.go,go_type,Note,14
post-refactor-20b,sing-box-dev-next,experimental/deprecated/constants.go,go_func,Impending,23
post-refactor-20b,sing-box-dev-next,experimental/deprecated/constants.go,go_func,Message,38
post-refactor-20b,sing-box-dev-next,experimental/deprecated/constants.go,go_func,MessageWithLink,46
post-refactor-20b,sing-box-dev-next,experimental/deprecated/manager.go,go_type,Manager,9
post-refactor-20b,sing-box-dev-next,experimental/deprecated/manager.go,go_func,Report,13
post-refactor-20b,sing-box-dev-next,experimental/deprecated/stderr.go,go_type,stderrManager,10
post-refactor-20b,sing-box-dev-next,experimental/deprecated/stderr.go,go_func,NewStderrManager,15
post-refactor-20b,sing-box-dev-next,experimental/deprecated/stderr.go,go_func,ReportDeprecated,22
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_type,AndroidVPNType,26
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,ReadAndroidVPNType,32
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,readAndroidVPNType,48
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,readAndroidVPNTypeEntry,80
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,determinePkgType,142
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,determinePkgTypeSecondary,157
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,determineCorePath,165
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,determineCorePathForPkgs,196
post-refactor-20b,sing-box-dev-next,experimental/libbox/build_info.go,go_func,isValidVersion,226
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,CommandClient,22
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,CommandClientOptions,32
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,AddCommand,37
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,CommandClientHandler,41
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,LogEntry,54
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,LogIterator,59
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_type,XPCDialer,65
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,SetXPCDialer,71
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,NewStandaloneCommandClient,75
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,NewCommandClient,79
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,unaryClientAuthInterceptor,86
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,streamClientAuthInterceptor,93
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,grpcDial,100
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,Connect,126
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,ConnectWithFD,201
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,Disconnect,260
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,getClientForCall,269
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,getStreamContext,335
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,handleLogStream,341
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,handleStatusStream,374
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,handleGroupStream,396
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,handleClashModeStream,415
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,handleConnectionsStream,459
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,SelectOutbound,483
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,URLTest,496
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,SetClashMode,508
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,CloseConnection,520
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,CloseConnections,532
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,ServiceReload,542
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,ServiceClose,552
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,ClearLogs,562
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,GetSystemProxyStatus,572
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,SetSystemProxyEnabled,585
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,GetDeprecatedNotes,597
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,GetStartedAt,618
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_client.go,go_func,SetGroupExpand,631
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_type,CommandServer,27
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_type,CommandServerHandler,37
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,NewCommandServer,45
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,unaryAuthInterceptor,72
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,streamAuthInterceptor,90
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,Start,108
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,Close,157
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_type,OverrideOptions,164
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,StartOrReloadService,170
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,CloseService,178
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,WriteMessage,182
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,SetError,186
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,NeedWIFIState,190
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,NeedFindProcess,198
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,Pause,206
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,Wake,221
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,ResetNetwork,231
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,UpdateWIFIState,239
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_type,platformHandler,247
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,ServiceStop,249
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,ServiceReload,253
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,SystemProxyStatus,257
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,SetSystemProxyEnabled,268
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_server.go,go_func,WriteDebugMessage,272
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,StatusMessage,11
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,SystemProxyStatus,23
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,OutboundGroup,28
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_func,GetItems,37
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,OutboundGroupIterator,41
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,OutboundGroupItem,46
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,OutboundGroupItemIterator,53
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_type,Connections,64
post-refactor-20b,sing-box-dev-next,experimental/libbox/command_types.go,go_func,FilterState,69
